01:51:59 [INFO] Opening target process: csgo.exe
16:17:24 [INFO] Found signature: dwbSendPackets => 0xD420A
16:17:24 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
16:17:24 [INFO] Found signature: m_pStudioHdr => 0x294C
16:17:24 [INFO] Found signature: m_yawClassPtr => 0xD40460
16:17:24 [INFO] Found signature: m_pitchClassPtr => 0x5184208
16:17:24 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
16:17:24 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
16:17:24 [INFO] Found signature: m_bDormant => 0xED
16:17:24 [INFO] Found signature: model_ambient_min => 0x58CE4C
16:17:24 [INFO] Found signature: set_abs_angles => 0x1D43E0
16:17:24 [INFO] Found signature: set_abs_origin => 0x1D4220
16:17:24 [INFO] Found signature: is_c4_owner => 0x3AD040
16:17:24 [INFO] Found signature: force_update_spectator_glow => 0x3A05B2
16:17:24 [INFO] Found signature: anim_overlays => 0x2980
16:17:24 [INFO] Found signature: m_flSpawnTime => 0xA370
16:17:24 [INFO] Found signature: find_hud_element => 0x39CE1630
16:17:24 [INFO] Finished signature scanning: 61/61 items successful
16:17:24 [INFO] Starting netvar scanning: 85 items
16:17:24 [INFO] Found netvar: m_ArmorValue => 0xB378
16:17:24 [INFO] Found netvar: m_Collision => 0x320
16:17:24 [INFO] Found netvar: m_CollisionGroup => 0x474
16:17:24 [INFO] Found netvar: m_Local => 0x2FBC
16:17:24 [INFO] Found netvar: m_MoveType => 0x25B
16:17:24 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
16:17:24 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
16:17:24 [INFO] Found netvar: m_aimPunchAngle => 0x302C
16:17:24 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
16:17:24 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
16:17:24 [INFO] Found netvar: m_bHasDefuser => 0xB388
16:17:24 [INFO] Found netvar: m_bHasHelmet => 0xB36C
16:17:24 [INFO] Found netvar: m_bInReload => 0x3238
16:17:24 [INFO] Found netvar: m_bIsDefusing => 0x3930
16:17:24 [INFO] Found netvar: m_bIsScoped => 0x3928
16:17:24 [INFO] Found netvar: m_bSpotted => 0x93D
16:17:24 [INFO] Found netvar: m_bSpottedByMask => 0x980
16:17:24 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
16:17:24 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
16:17:24 [INFO] Found netvar: m_fFlags => 0x104
16:17:24 [INFO] Found netvar: m_flFallbackWear => 0x31D0
16:17:24 [INFO] Found netvar: m_flFlashDuration => 0xA420
16:17:24 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
16:17:24 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
16:17:24 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
16:17:24 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
16:17:24 [INFO] Found netvar: m_hObserverTarget => 0x338C
16:17:24 [INFO] Found netvar: m_hOwner => 0x29CC
16:17:24 [INFO] Found netvar: m_hOwnerEntity => 0x14C
16:17:24 [INFO] Found netvar: m_iAccountID => 0x2FC8
16:17:24 [INFO] Found netvar: m_iClip1 => 0x3264
16:17:24 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
16:17:24 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
16:17:24 [INFO] Found netvar: m_iCrosshairId => 0xB388
16:17:24 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
16:17:24 [INFO] Found netvar: m_iFOVStart => 0x31E8
16:17:24 [INFO] Found netvar: m_iFOV => 0x31E4
16:17:24 [INFO] Found netvar: m_iGlowIndex => 0xA420
16:17:24 [INFO] Found netvar: m_iHealth => 0x100
16:17:24 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
16:17:24 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
16:17:24 [INFO] Found netvar: m_iObserverMode => 0x3378
16:17:24 [INFO] Found netvar: m_iShotsFired => 0xA390
16:17:24 [INFO] Found netvar: m_iState => 0x3258
16:17:24 [INFO] Found netvar: m_iTeamNum => 0xF4
16:17:24 [INFO] Found netvar: m_lifeState => 0x25F
16:17:24 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
16:17:24 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
16:17:24 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
16:17:24 [INFO] Found netvar: m_nForceBone => 0x268C
16:17:24 [INFO] Found netvar: m_nTickBase => 0x3430
16:17:24 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
16:17:24 [INFO] Found netvar: m_szCustomName => 0x303C
16:17:24 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
16:17:24 [INFO] Found netvar: m_vecOrigin => 0x138
16:17:24 [INFO] Found netvar: m_vecVelocity => 0x114
16:17:24 [INFO] Found netvar: m_vecViewOffset => 0x108
16:17:24 [INFO] Found netvar: m_viewPunchAngle => 0x3020
16:17:24 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
16:17:24 [INFO] Found netvar: m_clrRender => 0x70
16:17:24 [INFO] Found netvar: m_flC4Blow => 0x2990
16:17:24 [INFO] Found netvar: m_flTimerLength => 0x2994
16:17:24 [INFO] Found netvar: m_flDefuseLength => 0x29A8
16:17:24 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
16:17:24 [INFO] Found netvar: cs_gamerules_data => 0x0
16:17:24 [INFO] Found netvar: m_SurvivalRules => 0xCF8
16:17:24 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
16:17:24 [INFO] Found netvar: m_bIsValveDS => 0x75
16:17:24 [INFO] Found netvar: m_bFreezePeriod => 0x20
16:17:24 [INFO] Found netvar: m_bBombPlanted => 0x99D
16:17:24 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
16:17:24 [INFO] Found netvar: m_flSimulationTime => 0x268
16:17:24 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
16:17:24 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
16:17:24 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
16:17:24 [INFO] Found netvar: m_flNextAttack => 0x2D70
16:17:24 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
16:17:24 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
16:17:24 [INFO] Found netvar: m_bStartedArming => 0x33F0
16:17:24 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
16:17:24 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
16:17:24 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
16:17:24 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
16:17:24 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
16:17:24 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
16:17:24 [INFO] Finished netvar scanning: 85/85 items successful
11:40:19 [INFO] Opening target process: csgo.exe
11:40:19 [INFO] Starting signature scanning: 57 items
11:40:19 [INFO] Found signature: dwClientState => 0x589DD4
11:40:19 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
11:40:19 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
11:40:19 [INFO] Found signature: dwClientState_Map => 0x28C
11:40:19 [INFO] Found signature: dwClientState_MapDirectory => 0x188
11:40:19 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
11:40:19 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
11:40:19 [INFO] Found signature: dwClientState_State => 0x108
11:40:19 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
11:40:19 [INFO] Found signature: clientstate_delta_ticks => 0x174
11:40:19 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
11:40:19 [INFO] Found signature: clientstate_choked_commands => 0x4D28
11:40:19 [INFO] Found signature: clientstate_net_channel => 0x9C
11:40:19 [INFO] Found signature: dwEntityList => 0x4D5022C
11:40:19 [INFO] Found signature: dwForceAttack => 0x3181790
11:40:19 [INFO] Found signature: dwForceAttack2 => 0x318179C
11:40:19 [INFO] Found signature: dwForceBackward => 0x31817E4
11:40:19 [INFO] Found signature: dwForceForward => 0x31817F0
11:40:19 [INFO] Found signature: dwForceJump => 0x51F9E44
11:40:19 [INFO] Found signature: dwForceLeft => 0x318176C
11:40:19 [INFO] Found signature: dwForceRight => 0x3181760
11:40:19 [INFO] Found signature: dwGameDir => 0x6285F8
11:40:19 [INFO] Found signature: dwGameRulesProxy => 0x526D144
11:40:19 [INFO] Found signature: dwGetAllClasses => 0xD6223C
11:40:19 [INFO] Found signature: dwGlobalVars => 0x589AD8
11:40:19 [INFO] Found signature: dwGlowObjectManager => 0x5298078
11:40:19 [INFO] Found signature: dwInput => 0x51A1808
11:40:19 [INFO] Found signature: dwInterfaceLinkList => 0x905904
11:40:19 [INFO] Found signature: dwLocalPlayer => 0xD3BC5C
11:40:19 [INFO] Found signature: dwMouseEnable => 0xD41800
11:40:19 [INFO] Found signature: dwMouseEnablePtr => 0xD417D0
11:40:19 [INFO] Found signature: dwPlayerResource => 0x317FB10
11:40:19 [INFO] Found signature: dwRadarBase => 0x5184F9C
11:40:19 [INFO] Found signature: dwSensitivity => 0xD4169C
11:40:19 [INFO] Found signature: dwSensitivityPtr => 0xD41670
11:40:19 [INFO] Found signature: dwSetClanTag => 0x89E20
11:40:19 [INFO] Found signature: dwViewMatrix => 0x4D41B74
11:40:19 [INFO] Found signature: dwWeaponTable => 0x51A22C8
11:40:19 [INFO] Found signature: dwWeaponTableIndex => 0x325C
11:40:19 [INFO] Found signature: dwYawPtr => 0xD41460
11:40:19 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD46700
11:40:19 [INFO] Found signature: dwbSendPackets => 0xD41DA
11:40:19 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
11:40:19 [INFO] Found signature: m_pStudioHdr => 0x294C
11:40:19 [INFO] Found signature: m_yawClassPtr => 0xD41460
11:40:19 [INFO] Found signature: m_pitchClassPtr => 0x5185238
11:40:19 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
11:40:19 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
11:40:19 [INFO] Found signature: m_bDormant => 0xED
11:40:19 [INFO] Found signature: model_ambient_min => 0x58CE4C
11:40:19 [INFO] Found signature: set_abs_angles => 0x1D4590
11:40:19 [INFO] Found signature: set_abs_origin => 0x1D43D0
11:40:19 [INFO] Found signature: is_c4_owner => 0x3AD1E0
11:40:19 [INFO] Found signature: force_update_spectator_glow => 0x3A0752
11:40:19 [INFO] Found signature: anim_overlays => 0x2980
11:40:19 [INFO] Found signature: m_flSpawnTime => 0xA370
11:40:19 [INFO] Found signature: find_hud_element => 0x3A4317D0
11:40:19 [INFO] Finished signature scanning: 57/57 items successful
11:40:19 [INFO] Starting netvar scanning: 85 items
11:40:19 [INFO] Found netvar: m_ArmorValue => 0xB378
11:40:19 [INFO] Found netvar: m_Collision => 0x320
11:40:19 [INFO] Found netvar: m_CollisionGroup => 0x474
11:40:19 [INFO] Found netvar: m_Local => 0x2FBC
11:40:19 [INFO] Found netvar: m_MoveType => 0x25B
11:40:19 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
11:40:19 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
11:40:19 [INFO] Found netvar: m_aimPunchAngle => 0x302C
11:40:19 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
11:40:19 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
11:40:19 [INFO] Found netvar: m_bHasDefuser => 0xB388
11:40:19 [INFO] Found netvar: m_bHasHelmet => 0xB36C
11:40:19 [INFO] Found netvar: m_bInReload => 0x3238
11:40:19 [INFO] Found netvar: m_bIsDefusing => 0x3930
11:40:19 [INFO] Found netvar: m_bIsScoped => 0x3928
11:40:19 [INFO] Found netvar: m_bSpotted => 0x93D
11:40:19 [INFO] Found netvar: m_bSpottedByMask => 0x980
11:40:19 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
11:40:19 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
11:40:19 [INFO] Found netvar: m_fFlags => 0x104
11:40:19 [INFO] Found netvar: m_flFallbackWear => 0x31D0
11:40:19 [INFO] Found netvar: m_flFlashDuration => 0xA420
11:40:19 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
11:40:19 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
11:40:19 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
11:40:19 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
11:40:19 [INFO] Found netvar: m_hObserverTarget => 0x338C
11:40:19 [INFO] Found netvar: m_hOwner => 0x29CC
11:40:19 [INFO] Found netvar: m_hOwnerEntity => 0x14C
11:40:19 [INFO] Found netvar: m_iAccountID => 0x2FC8
11:40:19 [INFO] Found netvar: m_iClip1 => 0x3264
11:40:19 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
11:40:19 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
11:40:19 [INFO] Found netvar: m_iCrosshairId => 0xB388
11:40:19 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
11:40:19 [INFO] Found netvar: m_iFOVStart => 0x31E8
11:40:19 [INFO] Found netvar: m_iFOV => 0x31E4
11:40:19 [INFO] Found netvar: m_iGlowIndex => 0xA420
11:40:19 [INFO] Found netvar: m_iHealth => 0x100
11:40:19 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
11:40:19 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
11:40:19 [INFO] Found netvar: m_iObserverMode => 0x3378
11:40:19 [INFO] Found netvar: m_iShotsFired => 0xA390
11:40:19 [INFO] Found netvar: m_iState => 0x3258
11:40:19 [INFO] Found netvar: m_iTeamNum => 0xF4
11:40:19 [INFO] Found netvar: m_lifeState => 0x25F
11:40:19 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
11:40:19 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
11:40:19 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
11:40:19 [INFO] Found netvar: m_nForceBone => 0x268C
11:40:19 [INFO] Found netvar: m_nTickBase => 0x3430
11:40:19 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
11:40:19 [INFO] Found netvar: m_szCustomName => 0x303C
11:40:19 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
11:40:19 [INFO] Found netvar: m_vecOrigin => 0x138
11:40:19 [INFO] Found netvar: m_vecVelocity => 0x114
11:40:19 [INFO] Found netvar: m_vecViewOffset => 0x108
11:40:19 [INFO] Found netvar: m_viewPunchAngle => 0x3020
11:40:19 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
11:40:19 [INFO] Found netvar: m_clrRender => 0x70
11:40:19 [INFO] Found netvar: m_flC4Blow => 0x2990
11:40:19 [INFO] Found netvar: m_flTimerLength => 0x2994
11:40:19 [INFO] Found netvar: m_flDefuseLength => 0x29A8
11:40:19 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
11:40:19 [INFO] Found netvar: cs_gamerules_data => 0x0
11:40:19 [INFO] Found netvar: m_SurvivalRules => 0xCF8
11:40:19 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
11:40:19 [INFO] Found netvar: m_bIsValveDS => 0x75
11:40:19 [INFO] Found netvar: m_bFreezePeriod => 0x20
11:40:19 [INFO] Found netvar: m_bBombPlanted => 0x99D
11:40:19 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
11:40:19 [INFO] Found netvar: m_flSimulationTime => 0x268
11:40:19 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
11:40:19 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
11:40:19 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
11:40:19 [INFO] Found netvar: m_flNextAttack => 0x2D70
11:40:19 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
11:40:19 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
11:40:19 [INFO] Found netvar: m_bStartedArming => 0x33F0
11:40:19 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
11:40:19 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
11:40:19 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
11:40:19 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
11:40:19 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
11:40:19 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
11:40:19 [INFO] Finished netvar scanning: 85/85 items successful
15:47:10 [INFO] Opening target process: csgo.exe
15:47:10 [INFO] Starting signature scanning: 57 items
15:47:11 [INFO] Found signature: dwClientState => 0x589DD4
15:47:11 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
15:47:11 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
15:47:11 [INFO] Found signature: dwClientState_Map => 0x28C
15:47:11 [INFO] Found signature: dwClientState_MapDirectory => 0x188
15:47:11 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
15:47:11 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
15:47:11 [INFO] Found signature: dwClientState_State => 0x108
15:47:11 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
15:47:11 [INFO] Found signature: clientstate_delta_ticks => 0x174
15:47:11 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
15:47:11 [INFO] Found signature: clientstate_choked_commands => 0x4D28
15:47:11 [INFO] Found signature: clientstate_net_channel => 0x9C
15:47:11 [INFO] Found signature: dwEntityList => 0x4D5022C
15:47:11 [INFO] Found signature: dwForceAttack => 0x3181790
15:47:11 [INFO] Found signature: dwForceAttack2 => 0x318179C
15:47:11 [INFO] Found signature: dwForceBackward => 0x31817E4
15:47:11 [INFO] Found signature: dwForceForward => 0x31817F0
15:47:11 [INFO] Found signature: dwForceJump => 0x51F9E44
15:47:11 [INFO] Found signature: dwForceLeft => 0x318176C
15:47:11 [INFO] Found signature: dwForceRight => 0x3181760
15:47:11 [INFO] Found signature: dwGameDir => 0x6285F8
15:47:11 [INFO] Found signature: dwGameRulesProxy => 0x526D144
15:47:11 [INFO] Found signature: dwGetAllClasses => 0xD6223C
15:47:11 [INFO] Found signature: dwGlobalVars => 0x589AD8
15:47:11 [INFO] Found signature: dwGlowObjectManager => 0x5298078
15:47:11 [INFO] Found signature: dwInput => 0x51A1808
15:47:11 [INFO] Found signature: dwInterfaceLinkList => 0x905904
15:47:11 [INFO] Found signature: dwLocalPlayer => 0xD3BC5C
15:47:11 [INFO] Found signature: dwMouseEnable => 0xD41800
15:47:11 [INFO] Found signature: dwMouseEnablePtr => 0xD417D0
15:47:11 [INFO] Found signature: dwPlayerResource => 0x317FB10
15:47:11 [INFO] Found signature: dwRadarBase => 0x5184F9C
15:47:11 [INFO] Found signature: dwSensitivity => 0xD4169C
15:47:11 [INFO] Found signature: dwSensitivityPtr => 0xD41670
15:47:11 [INFO] Found signature: dwSetClanTag => 0x89E20
15:47:11 [INFO] Found signature: dwViewMatrix => 0x4D41B74
15:47:11 [INFO] Found signature: dwWeaponTable => 0x51A22C8
15:47:11 [INFO] Found signature: dwWeaponTableIndex => 0x325C
15:47:11 [INFO] Found signature: dwYawPtr => 0xD41460
15:47:11 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD46700
15:47:11 [INFO] Found signature: dwbSendPackets => 0xD41DA
15:47:11 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
15:47:11 [INFO] Found signature: m_pStudioHdr => 0x294C
15:47:11 [INFO] Found signature: m_yawClassPtr => 0xD41460
15:47:11 [INFO] Found signature: m_pitchClassPtr => 0x5185238
15:47:11 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
15:47:11 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
15:47:11 [INFO] Found signature: m_bDormant => 0xED
15:47:11 [INFO] Found signature: model_ambient_min => 0x58CE4C
15:47:11 [INFO] Found signature: set_abs_angles => 0x1D4590
15:47:11 [INFO] Found signature: set_abs_origin => 0x1D43D0
15:47:11 [INFO] Found signature: is_c4_owner => 0x3AD1E0
15:47:11 [INFO] Found signature: force_update_spectator_glow => 0x3A0752
15:47:11 [INFO] Found signature: anim_overlays => 0x2980
15:47:11 [INFO] Found signature: m_flSpawnTime => 0xA370
15:47:11 [INFO] Found signature: find_hud_element => 0x3A6917D0
15:47:11 [INFO] Finished signature scanning: 57/57 items successful
15:47:11 [INFO] Starting netvar scanning: 85 items
15:47:11 [INFO] Found netvar: m_ArmorValue => 0xB378
15:47:11 [INFO] Found netvar: m_Collision => 0x320
15:47:11 [INFO] Found netvar: m_CollisionGroup => 0x474
15:47:11 [INFO] Found netvar: m_Local => 0x2FBC
15:47:11 [INFO] Found netvar: m_MoveType => 0x25B
15:47:11 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
15:47:11 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
15:47:11 [INFO] Found netvar: m_aimPunchAngle => 0x302C
15:47:11 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
15:47:11 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
15:47:11 [INFO] Found netvar: m_bHasDefuser => 0xB388
15:47:11 [INFO] Found netvar: m_bHasHelmet => 0xB36C
15:47:11 [INFO] Found netvar: m_bInReload => 0x3238
15:47:11 [INFO] Found netvar: m_bIsDefusing => 0x3930
15:47:11 [INFO] Found netvar: m_bIsScoped => 0x3928
15:47:11 [INFO] Found netvar: m_bSpotted => 0x93D
15:47:11 [INFO] Found netvar: m_bSpottedByMask => 0x980
15:47:11 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
15:47:11 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
15:47:11 [INFO] Found netvar: m_fFlags => 0x104
15:47:11 [INFO] Found netvar: m_flFallbackWear => 0x31D0
15:47:11 [INFO] Found netvar: m_flFlashDuration => 0xA420
15:47:11 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
15:47:11 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
15:47:11 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
15:47:11 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
15:47:11 [INFO] Found netvar: m_hObserverTarget => 0x338C
15:47:11 [INFO] Found netvar: m_hOwner => 0x29CC
15:47:11 [INFO] Found netvar: m_hOwnerEntity => 0x14C
15:47:11 [INFO] Found netvar: m_iAccountID => 0x2FC8
15:47:11 [INFO] Found netvar: m_iClip1 => 0x3264
15:47:11 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
15:47:11 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
15:47:11 [INFO] Found netvar: m_iCrosshairId => 0xB388
15:47:11 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
15:47:11 [INFO] Found netvar: m_iFOVStart => 0x31E8
15:47:11 [INFO] Found netvar: m_iFOV => 0x31E4
15:47:11 [INFO] Found netvar: m_iGlowIndex => 0xA420
15:47:11 [INFO] Found netvar: m_iHealth => 0x100
15:47:11 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
15:47:11 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
15:47:11 [INFO] Found netvar: m_iObserverMode => 0x3378
15:47:11 [INFO] Found netvar: m_iShotsFired => 0xA390
15:47:11 [INFO] Found netvar: m_iState => 0x3258
15:47:11 [INFO] Found netvar: m_iTeamNum => 0xF4
15:47:11 [INFO] Found netvar: m_lifeState => 0x25F
15:47:11 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
15:47:11 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
15:47:11 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
15:47:11 [INFO] Found netvar: m_nForceBone => 0x268C
15:47:11 [INFO] Found netvar: m_nTickBase => 0x3430
15:47:11 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
15:47:11 [INFO] Found netvar: m_szCustomName => 0x303C
15:47:11 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
15:47:11 [INFO] Found netvar: m_vecOrigin => 0x138
15:47:11 [INFO] Found netvar: m_vecVelocity => 0x114
15:47:11 [INFO] Found netvar: m_vecViewOffset => 0x108
15:47:11 [INFO] Found netvar: m_viewPunchAngle => 0x3020
15:47:11 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
15:47:11 [INFO] Found netvar: m_clrRender => 0x70
15:47:11 [INFO] Found netvar: m_flC4Blow => 0x2990
15:47:11 [INFO] Found netvar: m_flTimerLength => 0x2994
15:47:11 [INFO] Found netvar: m_flDefuseLength => 0x29A8
15:47:11 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
15:47:11 [INFO] Found netvar: cs_gamerules_data => 0x0
15:47:11 [INFO] Found netvar: m_SurvivalRules => 0xCF8
15:47:11 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
15:47:11 [INFO] Found netvar: m_bIsValveDS => 0x75
15:47:11 [INFO] Found netvar: m_bFreezePeriod => 0x20
15:47:11 [INFO] Found netvar: m_bBombPlanted => 0x99D
15:47:11 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
15:47:11 [INFO] Found netvar: m_flSimulationTime => 0x268
15:47:11 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
15:47:11 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
15:47:11 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
15:47:11 [INFO] Found netvar: m_flNextAttack => 0x2D70
15:47:11 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
15:47:11 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
15:47:11 [INFO] Found netvar: m_bStartedArming => 0x33F0
15:47:11 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
15:47:11 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
15:47:11 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
15:47:11 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
15:47:11 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
15:47:11 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
15:47:11 [INFO] Finished netvar scanning: 85/85 items successful
11:43:06 [INFO] Opening target process: csgo.exe
11:43:06 [INFO] Starting signature scanning: 57 items
11:43:07 [INFO] Found signature: dwClientState => 0x589DD4
11:43:07 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
11:43:07 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
11:43:07 [INFO] Found signature: dwClientState_Map => 0x28C
11:43:07 [INFO] Found signature: dwClientState_MapDirectory => 0x188
11:43:07 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
11:43:07 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
11:43:07 [INFO] Found signature: dwClientState_State => 0x108
11:43:07 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
11:43:07 [INFO] Found signature: clientstate_delta_ticks => 0x174
11:43:07 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
11:43:07 [INFO] Found signature: clientstate_choked_commands => 0x4D28
11:43:07 [INFO] Found signature: clientstate_net_channel => 0x9C
11:43:07 [INFO] Found signature: dwEntityList => 0x4D5022C
11:43:07 [INFO] Found signature: dwForceAttack => 0x3181790
11:43:07 [INFO] Found signature: dwForceAttack2 => 0x318179C
